ID,Year of death,Age,Gender,Province,Vehicle
10928330,2563,33,2,Nakhon Si Thammarat, Motorcycle
10928719,2563,68,2,Songkhla, Motorcycle
10928801,2563,70,2,Satun, Motorcycle
10928854,2563,10,2,Trang, Motorcycle
10928857,2563,16,2,Trang, Motorcycle
10928650,2563,53,2,Songkhla, Motorcycle
10928782,2563,62,2,Songkhla, Motorcycle
10928918,2563,19,2,Pattani, Motorcycle
10928957,2563,48,2,Yala, Motorcycle
10928986,2563,57,2,Narathiwat, Motorcycle
11049678,2564,54,2,Songkhla, Motorcycle
11048082,2564,67,2,Songkhla, Motorcycle
11048993,2564,47,2,Trang, Motorcycle
11047744,2564,47,2,Songkhla, Motorcycle
11048901,2564,46,2,Krabi, Motorcycle
11047773,2564,61,2,Songkhla, Motorcycle
11049315,2564,35,2,Phatthalung, Motorcycle
11048508,2564,48,2,Pattani, Motorcycle
11049385,2564,51,2,Phang Nga, Motorcycle
11047702,2564,30,2,Nakhon Si Thammarat, Motorcycle
11049730,2564,37,2,Krabi, Motorcycle
11049382,2564,28,2,Nakhon Si Thammarat, Motorcycle
10928387,2563,59,2,Nakhon Si Thammarat,Car
10928883,2563,28,2,Phatthalung,Car
10928948,2563,35,2,Yala,Car
10928360,2563,37,2,Nakhon Si Thammarat,Car
10928410,2563,29,2,Krabi,Car
10928535,2563,38,2,Surat Thani,Car
10928398,2563,46,2,Krabi,Car
10928442,2563,18,2,Phang Nga,Car
10928819,2563,68,2,Trang,Car
10928989,2563,20,2,Narathiwat,Car
10928988,2563,47,2,Narathiwat,Car
11048884,2564,65,2,Nakhon Si Thammarat,Car
11048173,2564,27,2,Phuket,Car
11048822,2564,39,2,Satun,Car
11049362,2564,42,2,Nakhon Si Thammarat,Car
11049697,2564,67,2,Pattani,Car
11049386,2564,50,2,Krabi,Car
11049314,2564,53,2,Phatthalung,Car
11048352,2564,66,2,Phatthalung,Car
11046581,2564,55,1,Surat Thani,Car
11046362,2564,50,1,Nakhon Si Thammarat,Car
11046346,2564,35,1,Phatthalung,Car
11047032,2564,53,1,Surat Thani, Motorcycle
11047031,2564,33,1,Ranong, Motorcycle
10922450,2563,14,2,Nakhon Si Thammarat, Motorcycle
10921828,2563,39,2,Surat Thani, Motorcycle
10922303,2563,51,2,Chumphon, Motorcycle
10922911,2563,40,2,Songkhla, Motorcycle
10922683,2563,69,2,Satun, Motorcycle
10922428,2563,58,2,Pattani, Motorcycle
10921827,2563,60,2,Nakhon Si Thammarat, Motorcycle
10922473,2563,14,2,Phatthalung, Motorcycle
10922731,2563,45,2,Phatthalung, Motorcycle
10922207,2563,67,2,Pattani, Motorcycle
10922449,2563,28,2,Narathiwat, Motorcycle
10922432,2563,57,2,Narathiwat, Motorcycle
10922889,2563,61,2,Chumphon,Van
10922429,2563,54,2,Pattani,Car
10923052,2563,35,2,Krabi, Motorcycle
10922989,2563,26,2,Phuket, Motorcycle
10922980,2563,36,2,Phuket, Motorcycle
10923057,2563,37,2,Surat Thani, Motorcycle
10923084,2563,25,2,Nakhon Si Thammarat, Motorcycle
10923103,2563,31,2,Nakhon Si Thammarat, Motorcycle
10923108,2563,58,2,Chumphon, Motorcycle
10923104,2563,30,2,Songkhla, Motorcycle
11047026,2564,28,2,Phuket, Motorcycle
11046324,2564,28,2,Nakhon Si Thammarat, Motorcycle
11046508,2564,34,2,Krabi, Motorcycle
11046956,2564,15,2,Songkhla, Motorcycle
11046868,2564,21,2,Songkhla, Motorcycle
11046540,2564,35,2,Songkhla, Motorcycle
11046687,2564,49,2,Trang, Motorcycle
11046762,2564,31,2,Trang, Motorcycle
11046416,2564,23,2,Pattani, Motorcycle
11046884,2564,35,2,Yala, Motorcycle
11046968,2564,61,2,Yala, Motorcycle
11046962,2564,37,2,Nakhon Si Thammarat, Motorcycle
11046671,2564,60,2,Nakhon Si Thammarat, Motorcycle
11046527,2564,65,2,Phang Nga, Motorcycle
11046430,2564,59,2,Phuket, Motorcycle
11046805,2564,47,2,Phatthalung, Motorcycle
11046900,2564,48,2,Phatthalung, Motorcycle
11046928,2564,56,2,Phatthalung, Motorcycle
10914308,2563,44,1,Phuket, Motorcycle
10915736,2563,21,1,Nakhon Si Thammarat, Motorcycle
10913974,2563,28,1,Nakhon Si Thammarat, Motorcycle
10915294,2563,31,1,Nakhon Si Thammarat, Motorcycle
10916327,2563,37,1,Nakhon Si Thammarat, Motorcycle
10915600,2563,39,1,Nakhon Si Thammarat, Motorcycle
10916374,2563,43,1,Nakhon Si Thammarat, Motorcycle
10913663,2563,53,1,Krabi, Motorcycle
10915366,2563,19,1,Phuket, Motorcycle
10914123,2563,31,1,Phuket, Motorcycle
10915370,2563,37,1,Phuket, Motorcycle
10914127,2563,45,1,Phuket, Motorcycle
10913870,2563,22,1,Surat Thani, Motorcycle
10913960,2563,33,1,Surat Thani, Motorcycle
10914639,2563,28,1,Ranong, Motorcycle
10914470,2563,47,1,Ranong, Motorcycle
10915857,2563,21,1,Songkhla, Motorcycle
10915111,2563,22,1,Songkhla, Motorcycle
10914151,2563,24,1,Songkhla, Motorcycle
10915719,2563,25,1,Songkhla, Motorcycle
10914030,2563,39,1,Songkhla, Motorcycle
10914978,2563,40,1,Songkhla, Motorcycle
10914144,2563,45,1,Songkhla, Motorcycle
10913950,2563,46,1,Songkhla, Motorcycle
10915806,2563,50,1,Songkhla, Motorcycle
10913794,2563,36,1,Trang, Motorcycle
10915931,2563,36,1,Trang, Motorcycle
10914828,2563,65,1,Trang, Motorcycle
10916591,2563,65,1,Surat Thani, Motorcycle
10914989,2563,40,1,Chumphon, Motorcycle
10913994,2563,43,1,Nakhon Si Thammarat, Motorcycle
10915765,2563,23,1,Surat Thani, Motorcycle
10914541,2563,60,1,Surat Thani, Motorcycle
10914352,2563,67,1,Surat Thani, Motorcycle
10915515,2563,68,1,Songkhla, Motorcycle
10915886,2563,68,1,Trang, Motorcycle
10914486,2563,16,1,Ranong, Motorcycle
10913312,2563,68,1,Ranong, Motorcycle
10916241,2563,40,1,Phuket, Motorcycle
10913364,2563,26,1,Surat Thani, Motorcycle
10913427,2563,41,1,Chumphon, Motorcycle
10915445,2563,34,1,Narathiwat, Motorcycle
10915418,2563,15,1,Nakhon Si Thammarat, Motorcycle
10914423,2563,15,1,Phuket, Motorcycle
10913660,2563,15,1,Surat Thani, Motorcycle
10914310,2563,29,1,Songkhla, Motorcycle
10914022,2563,56,1,Songkhla, Motorcycle
10915399,2563,65,1,Satun, Motorcycle
10915465,2563,16,1,Trang, Motorcycle
10916832,2563,61,1,Nakhon Si Thammarat, Motorcycle
10917469,2563,36,1,Pattani, Motorcycle
10917553,2563,39,1,Yala, Motorcycle
10917734,2563,49,1,Nakhon Si Thammarat, Motorcycle
10917388,2563,57,1,Nakhon Si Thammarat, Motorcycle
10917592,2563,56,1,Yala, Motorcycle
10917617,2563,16,1,Narathiwat, Motorcycle
10917546,2563,16,1,Nakhon Si Thammarat, Motorcycle
10917213,2563,27,1,Pattani, Motorcycle
10916944,2563,22,1,Phatthalung, Motorcycle
10918528,2563,45,1,Nakhon Si Thammarat, Motorcycle
10918428,2563,21,1,Trang, Motorcycle
11042340,2564,14,1,Trang, Motorcycle
11043892,2564,13,1,Nakhon Si Thammarat, Motorcycle
11043415,2564,25,1,Nakhon Si Thammarat, Motorcycle
11042539,2564,56,1,Nakhon Si Thammarat, Motorcycle
11043468,2564,28,1,Krabi, Motorcycle
11042636,2564,28,1,Phuket, Motorcycle
11042364,2564,30,1,Phuket, Motorcycle
11043212,2564,36,1,Surat Thani, Motorcycle
11043274,2564,54,1,Surat Thani, Motorcycle
11042970,2564,32,1,Chumphon, Motorcycle
11042404,2564,38,1,Chumphon, Motorcycle
11043516,2564,60,1,Trang, Motorcycle
11042523,2564,47,1,Nakhon Si Thammarat, Motorcycle
11043131,2564,67,1,Nakhon Si Thammarat, Motorcycle
11042755,2564,21,1,Chumphon, Motorcycle
11043444,2564,38,1,Trang, Motorcycle
11042908,2564,62,1,Trang, Motorcycle
11042684,2564,14,1,Surat Thani, Motorcycle
11042880,2564,17,1,Songkhla, Motorcycle
11042951,2564,18,1,Trang, Motorcycle
11043564,2564,17,1,Krabi, Motorcycle
11042856,2564,22,1,Chumphon, Motorcycle
11043668,2564,30,1,Surat Thani, Motorcycle
11043100,2564,23,1,Surat Thani, Motorcycle
11042519,2564,21,1,Pattani, Motorcycle
11042300,2564,57,1,Pattani, Motorcycle
11043510,2564,26,1,Narathiwat, Motorcycle
11042667,2564,49,1,Songkhla, Motorcycle
11042249,2564,48,1,Trang, Motorcycle
11043198,2564,23,1,Phatthalung, Motorcycle
11043453,2564,49,1,Phang Nga, Motorcycle
11042868,2564,18,1,Pattani, Motorcycle
11043227,2564,29,1,Narathiwat, Motorcycle
11042327,2564,65,1,Narathiwat, Motorcycle
11043428,2564,23,1,Nakhon Si Thammarat,Van
11042434,2564,62,1,Chumphon,Car
11042829,2564,52,1,Songkhla,Car
11044232,2564,22,1,Nakhon Si Thammarat, Motorcycle
11044300,2564,38,1,Nakhon Si Thammarat, Motorcycle
11044360,2564,40,1,Nakhon Si Thammarat, Motorcycle
11044408,2564,58,1,Nakhon Si Thammarat, Motorcycle
11043978,2564,45,1,Phuket, Motorcycle
11043945,2564,56,1,Songkhla, Motorcycle
11044070,2564,45,1,Trang, Motorcycle
11043981,2564,66,1,Nakhon Si Thammarat, Motorcycle
11044301,2564,48,1,Chumphon, Motorcycle
11044311,2564,66,1,Krabi, Motorcycle
11043702,2564,18,1,Trang, Motorcycle
11043831,2564,30,1,Nakhon Si Thammarat, Motorcycle
11044273,2564,38,1,Nakhon Si Thammarat, Motorcycle
11043686,2564,38,1,Nakhon Si Thammarat, Motorcycle
11044190,2564,46,1,Trang, Motorcycle
11044436,2564,28,1,Phatthalung, Motorcycle
10915424,2563,68,1,Nakhon Si Thammarat, Motorcycle
10913909,2563,13,1,Chumphon, Motorcycle
10915213,2563,14,1,Chumphon, Motorcycle
10914759,2563,15,1,Songkhla, Motorcycle
10914861,2563,17,1,Songkhla, Motorcycle
10916009,2563,19,1,Songkhla, Motorcycle
10915917,2563,15,1,Trang, Motorcycle
10913911,2563,65,1,Phatthalung, Motorcycle
10915608,2563,14,1,Nakhon Si Thammarat, Motorcycle
10914331,2563,15,1,Nakhon Si Thammarat, Motorcycle
10914634,2563,15,1,Nakhon Si Thammarat, Motorcycle
10916372,2563,24,1,Nakhon Si Thammarat, Motorcycle
10915932,2563,15,1,Krabi, Motorcycle
10915299,2563,66,1,Phuket, Motorcycle
10914619,2563,33,1,Surat Thani, Motorcycle
10916309,2563,15,1,Songkhla, Motorcycle
10913937,2563,35,1,Songkhla, Motorcycle
10913459,2563,39,1,Songkhla, Motorcycle
10913860,2563,45,1,Krabi, Motorcycle
10914430,2563,58,1,Pattani, Motorcycle
10915565,2563,18,1,Nakhon Si Thammarat, Motorcycle
10914069,2563,39,1,Chumphon, Motorcycle
10913881,2563,21,1,Pattani, Motorcycle
10914606,2563,27,1,Pattani, Motorcycle
10913733,2563,27,1,Yala, Motorcycle
10913486,2563,29,1,Yala, Motorcycle
10914305,2563,36,1,Narathiwat, Motorcycle
10915461,2563,61,1,Narathiwat, Motorcycle
10913471,2563,19,1,Phatthalung, Motorcycle
10916150,2563,13,1,Pattani, Motorcycle
10913525,2563,18,1,Yala, Motorcycle
10915974,2563,27,1,Krabi,Van
10913611,2563,49,1,Nakhon Si Thammarat,Van
10915193,2563,26,1,Nakhon Si Thammarat,Car
10914826,2563,24,1,Phatthalung,Car
10913523,2563,34,1,Chumphon,Car
10918048,2563,54,1,Nakhon Si Thammarat, Motorcycle
10917997,2563,15,1,Nakhon Si Thammarat, Motorcycle
10917561,2563,35,1,Nakhon Si Thammarat, Motorcycle
10918006,2563,36,1,Nakhon Si Thammarat, Motorcycle
10917983,2563,37,1,Nakhon Si Thammarat, Motorcycle
10917629,2563,40,1,Nakhon Si Thammarat, Motorcycle
10917655,2563,40,1,Nakhon Si Thammarat, Motorcycle
10917989,2563,43,1,Nakhon Si Thammarat, Motorcycle
10917167,2563,52,1,Nakhon Si Thammarat, Motorcycle
10917913,2563,57,1,Nakhon Si Thammarat, Motorcycle
10917299,2563,58,1,Nakhon Si Thammarat, Motorcycle
10917924,2563,58,1,Nakhon Si Thammarat, Motorcycle
10917196,2563,60,1,Nakhon Si Thammarat, Motorcycle
10917402,2563,62,1,Nakhon Si Thammarat, Motorcycle
10917151,2563,28,1,Krabi, Motorcycle
10917170,2563,20,1,Phuket, Motorcycle
10917200,2563,27,1,Phuket, Motorcycle
10917063,2563,61,1,Krabi, Motorcycle
10917852,2563,22,1,Nakhon Si Thammarat, Motorcycle
10917954,2563,48,1,Nakhon Si Thammarat, Motorcycle
10918047,2563,54,1,Nakhon Si Thammarat, Motorcycle
10917066,2563,58,1,Nakhon Si Thammarat, Motorcycle
10917331,2563,59,1,Nakhon Si Thammarat, Motorcycle
10918098,2563,64,1,Nakhon Si Thammarat, Motorcycle
10918287,2563,70,1,Nakhon Si Thammarat, Motorcycle
10918111,2563,47,1,Krabi, Motorcycle
10918089,2563,55,1,Surat Thani, Motorcycle
10918171,2563,56,1,Satun, Motorcycle
10918262,2563,60,1,Trang, Motorcycle
10917891,2563,43,1,Trang, Motorcycle
10917921,2563,46,1,Nakhon Si Thammarat, Motorcycle
10916866,2563,16,1,Ranong, Motorcycle
10917132,2563,15,1,Nakhon Si Thammarat, Motorcycle
10917634,2563,48,1,Phuket, Motorcycle
10917616,2563,20,1,Songkhla, Motorcycle
10913740,2563,12,1,Phuket, Motorcycle
10915380,2563,15,1,Songkhla, Motorcycle
10916165,2563,20,1,Satun, Motorcycle
10914168,2563,31,1,Phatthalung, Motorcycle
10915171,2563,28,1,Pattani, Motorcycle
10914000,2563,33,1,Narathiwat, Motorcycle
10915277,2563,62,1,Yala, Motorcycle
10914438,2563,62,1,Satun, Motorcycle
10914502,2563,14,1,Trang, Motorcycle
10913472,2563,19,1,Phatthalung, Motorcycle
10914487,2563,28,1,Narathiwat, Motorcycle
10914556,2563,40,1,Trang, Motorcycle
10916918,2563,64,1,Trang, Motorcycle
10916960,2563,45,1,Phang Nga, Motorcycle
10917080,2563,69,1,Surat Thani, Motorcycle
10917773,2563,40,1,Songkhla, Motorcycle
10917323,2563,51,1,Songkhla, Motorcycle
10917545,2563,41,1,Trang, Motorcycle
10917986,2563,40,1,Phatthalung, Motorcycle
10917938,2563,60,1,Krabi, Motorcycle
10917576,2563,48,1,Phatthalung, Motorcycle
10916851,2563,16,1,Krabi, Motorcycle
10916671,2563,13,1,Phuket, Motorcycle
10917138,2563,16,1,Trang, Motorcycle
10916688,2563,20,1,Trang, Motorcycle
10918260,2563,20,1,Narathiwat, Motorcycle
10916852,2563,13,1,Songkhla, Motorcycle
10918277,2563,27,1,Satun, Motorcycle
10918134,2563,63,1,Phatthalung, Motorcycle
10917590,2563,49,1,Narathiwat, Motorcycle
10917770,2563,70,1,Pattani, Motorcycle
10916841,2563,61,1,Pattani, Motorcycle
10917893,2563,27,1,Satun, Motorcycle
10918467,2563,62,1,Phuket, Motorcycle
10918537,2563,53,1,Yala, Motorcycle
10918430,2563,17,1,Phatthalung, Motorcycle
11043433,2564,12,1,Satun, Motorcycle
11043901,2564,14,1,Krabi, Motorcycle
11044440,2564,12,1,Satun, Motorcycle
11042905,2564,44,1,Songkhla, Motorcycle
11042991,2564,23,1,Nakhon Si Thammarat, Motorcycle
11042622,2564,30,1,Trang, Motorcycle
11042635,2564,52,1,Phatthalung, Motorcycle
11042763,2564,55,1,Trang, Motorcycle
11042366,2564,23,1,Phang Nga, Motorcycle
11043250,2564,17,1,Krabi, Motorcycle
11042291,2564,31,1,Songkhla, Motorcycle
11042947,2564,56,1,Phatthalung, Motorcycle
11042946,2564,65,1,Phatthalung, Motorcycle
11042206,2564,16,1,Phang Nga, Motorcycle
11043961,2564,53,1,Nakhon Si Thammarat, Motorcycle
11043938,2564,23,1,Songkhla, Motorcycle
11044342,2564,58,1,Trang, Motorcycle
11043818,2564,20,1,Phatthalung, Motorcycle
11044512,2564,69,1,Nakhon Si Thammarat, Motorcycle
11044515,2564,57,1,Phatthalung, Motorcycle
10914968,2563,69,1,Nakhon Si Thammarat, Motorcycle
10915686,2563,49,1,Krabi, Motorcycle
10915680,2563,35,1,Phang Nga, Motorcycle
10913815,2563,20,1,Nakhon Si Thammarat, Motorcycle
10915573,2563,20,1,Phuket, Motorcycle
10913598,2563,40,1,Phuket, Motorcycle
10913401,2563,21,1,Surat Thani, Motorcycle
10913316,2563,44,1,Surat Thani, Motorcycle
10914940,2563,60,1,Chumphon, Motorcycle
10914553,2563,33,1,Songkhla, Motorcycle
10915045,2563,36,1,Songkhla, Motorcycle
10913809,2563,36,1,Songkhla, Motorcycle
10913852,2563,30,1,Trang, Motorcycle
10916376,2563,57,1,Trang, Motorcycle
10915316,2563,53,1,Phatthalung, Motorcycle
10915200,2563,69,1,Nakhon Si Thammarat, Motorcycle
10915080,2563,55,1,Surat Thani, Motorcycle
10916039,2563,61,1,Surat Thani, Motorcycle
10913402,2563,25,1,Satun, Motorcycle
10915472,2563,48,1,Nakhon Si Thammarat, Motorcycle
10915923,2563,38,1,Phang Nga, Motorcycle
10916201,2563,26,1,Phuket, Motorcycle
10915893,2563,52,1,Phuket, Motorcycle
10915651,2563,51,1,Nakhon Si Thammarat, Motorcycle
10913929,2563,29,1,Nakhon Si Thammarat, Motorcycle
10913986,2563,16,1,Ranong, Motorcycle
10915660,2563,15,1,Trang, Motorcycle
10914157,2563,20,1,Trang, Motorcycle
10914934,2563,49,2,Satun, Motorcycle
10913554,2563,24,2,Nakhon Si Thammarat, Motorcycle
10914443,2563,40,2,Yala, Motorcycle
10914507,2563,62,2,Narathiwat, Motorcycle
10914717,2563,17,2,Pattani, Motorcycle
10913415,2563,29,2,Chumphon,Car
10914082,2563,39,2,Phatthalung,Car
10918005,2563,37,2,Nakhon Si Thammarat, Motorcycle
10918309,2563,65,2,Nakhon Si Thammarat, Motorcycle
10917647,2563,49,2,Phuket, Motorcycle
10916860,2563,16,2,Phang Nga, Motorcycle
10917653,2563,56,2,Phang Nga, Motorcycle
10917329,2563,53,2,Trang,Car
11043070,2564,40,2,Surat Thani, Motorcycle
11043034,2564,27,2,Songkhla, Motorcycle
11043188,2564,29,2,Yala, Motorcycle
11042632,2564,18,2,Narathiwat, Motorcycle
11042425,2564,62,2,Nakhon Si Thammarat,Van
11044401,2564,67,2,Trang, Motorcycle
11044200,2564,65,2,Songkhla, Motorcycle
11042634,2564,57,2,Nakhon Si Thammarat, Motorcycle
11042483,2564,65,2,Nakhon Si Thammarat, Motorcycle
11042825,2564,46,2,Surat Thani, Motorcycle
11044111,2564,60,2,Yala, Motorcycle
11042990,2564,60,2,Pattani, Motorcycle
10915300,2563,46,2,Nakhon Si Thammarat, Motorcycle
10914126,2563,64,2,Phang Nga, Motorcycle
10916521,2563,54,2,Krabi, Motorcycle
10913709,2563,63,2,Chumphon, Motorcycle
10914713,2563,64,2,Trang, Motorcycle
10916251,2563,18,2,Phuket, Motorcycle
10913998,2563,18,2,Surat Thani, Motorcycle
10914620,2563,20,2,Chumphon, Motorcycle
10915507,2563,67,2,Songkhla, Motorcycle
10913494,2563,13,2,Phatthalung, Motorcycle
10913524,2563,18,2,Yala, Motorcycle
10917254,2563,21,2,Surat Thani, Motorcycle
10917831,2563,25,2,Trang, Motorcycle
10917432,2563,40,2,Trang, Motorcycle
10917679,2563,67,2,Trang, Motorcycle
10918155,2563,68,2,Trang, Motorcycle
10917025,2563,57,2,Phatthalung, Motorcycle
10918259,2563,28,2,Pattani, Motorcycle
10916941,2563,29,2,Pattani, Motorcycle
10917631,2563,46,2,Narathiwat, Motorcycle
10918531,2563,60,2,Phuket, Motorcycle
10918526,2563,65,2,Nakhon Si Thammarat, Motorcycle
10918530,2563,48,2,Phuket, Motorcycle
10918431,2563,21,2,Pattani, Motorcycle
11042503,2564,21,2,Phatthalung, Motorcycle
11044033,2564,58,2,Trang, Motorcycle
11044384,2564,49,2,Trang, Motorcycle
10916387,2563,35,2,Nakhon Si Thammarat,Car
10914527,2563,20,2,Pattani,Car
10913754,2563,26,2,Chumphon,Car
10915807,2563,45,2,Krabi,Car
11043172,2564,56,2,Songkhla,Car
11042297,2564,42,2,Pattani,Car
10914244,2563,37,2,Surat Thani, Motorcycle
10916199,2563,47,2,Nakhon Si Thammarat, Motorcycle
10915056,2563,28,2,Krabi, Motorcycle
10915925,2563,52,2,Phang Nga, Motorcycle
10915761,2563,31,2,Songkhla, Motorcycle
10914332,2563,59,2,Trang, Motorcycle
10913807,2563,40,2,Phatthalung, Motorcycle
10913683,2563,38,2,Krabi, Motorcycle
10914277,2563,52,2,Surat Thani, Motorcycle
10914452,2563,58,2,Songkhla, Motorcycle
10915938,2563,43,2,Trang, Motorcycle
10914550,2563,62,2,Phatthalung, Motorcycle
10913510,2563,55,2,Phuket, Motorcycle
10916367,2563,43,2,Surat Thani, Motorcycle
10916103,2563,42,2,Songkhla, Motorcycle
10913695,2563,43,2,Trang, Motorcycle
10913374,2563,21,2,Songkhla, Motorcycle
10913375,2563,21,2,Songkhla, Motorcycle
10914028,2563,21,2,Phatthalung, Motorcycle
10915878,2563,12,2,Surat Thani, Motorcycle
10914575,2563,33,2,Phatthalung, Motorcycle
10914709,2563,55,2,Pattani, Motorcycle
10914322,2563,19,2,Yala, Motorcycle
10916568,2563,35,2,Surat Thani, Motorcycle
10915687,2563,68,2,Pattani, Motorcycle
10914792,2563,65,2,Surat Thani, Motorcycle
10915460,2563,45,2,Yala, Motorcycle
10917119,2563,43,2,Phuket, Motorcycle
10917700,2563,30,2,Surat Thani, Motorcycle
10917772,2563,62,2,Trang, Motorcycle
10917682,2563,64,2,Surat Thani, Motorcycle
10916862,2563,48,2,Songkhla, Motorcycle
10916741,2563,62,2,Trang, Motorcycle
10917519,2563,47,2,Narathiwat, Motorcycle
10917350,2563,16,2,Surat Thani, Motorcycle
10918177,2563,49,2,Ranong, Motorcycle
10917937,2563,62,2,Songkhla, Motorcycle
10917000,2563,16,2,Chumphon, Motorcycle
10918165,2563,27,2,Songkhla, Motorcycle
10917668,2563,43,2,Songkhla, Motorcycle
10917735,2563,46,2,Satun, Motorcycle
10916750,2563,53,2,Narathiwat, Motorcycle
10916742,2563,67,2,Pattani, Motorcycle
10917613,2563,59,2,Narathiwat, Motorcycle
10918279,2563,11,2,Narathiwat, Motorcycle
10917261,2563,14,2,Narathiwat, Motorcycle
10917687,2563,19,2,Narathiwat, Motorcycle
10918232,2563,19,2,Narathiwat, Motorcycle
10922029,2563,17,1,Nakhon Si Thammarat, Motorcycle
10922572,2563,31,1,Songkhla, Motorcycle
10922107,2563,29,1,Satun, Motorcycle
10922858,2563,36,1,Satun, Motorcycle
10922802,2563,28,1,Phatthalung, Motorcycle
10922741,2563,51,1,Phatthalung, Motorcycle
10921957,2563,70,1,Phatthalung, Motorcycle
10922894,2563,13,1,Pattani, Motorcycle
10922008,2563,30,1,Pattani, Motorcycle
10922924,2563,42,1,Pattani, Motorcycle
10922005,2563,45,1,Pattani, Motorcycle
10922895,2563,68,1,Pattani, Motorcycle
10922366,2563,15,1,Yala, Motorcycle
10922627,2563,36,1,Narathiwat, Motorcycle
10922422,2563,35,1,Chumphon,Car
10922040,2563,68,1,Pattani,Car
10922907,2563,48,1,Trang,Car
10922384,2563,46,1,Pattani,Car
10923028,2563,19,1,Krabi, Motorcycle
10922992,2563,25,1,Phuket, Motorcycle
10922962,2563,28,1,Phuket, Motorcycle
10923051,2563,28,1,Phuket, Motorcycle
10922961,2563,30,1,Phuket, Motorcycle
10922999,2563,33,1,Phuket, Motorcycle
10923059,2563,38,1,Phuket, Motorcycle
10923013,2563,46,1,Phuket, Motorcycle
10922995,2563,37,1,Surat Thani, Motorcycle
10923055,2563,30,1,Ranong, Motorcycle
10922982,2563,51,1,Songkhla, Motorcycle
10922960,2563,39,1,Trang, Motorcycle
10923067,2563,18,1,Yala, Motorcycle
10923081,2563,32,1,Phang Nga, Motorcycle
10923093,2563,27,1,Surat Thani, Motorcycle
10923110,2563,49,1,Surat Thani, Motorcycle
11046976,2564,47,1,Phang Nga, Motorcycle
11047003,2564,41,1,Phuket, Motorcycle
11047011,2564,50,1,Phuket, Motorcycle
11047000,2564,35,1,Songkhla, Motorcycle
11047004,2564,22,1,Phuket, Motorcycle
11047027,2564,26,1,Phuket, Motorcycle
11047001,2564,41,1,Phuket, Motorcycle
11046322,2564,11,1,Songkhla, Motorcycle
11046665,2564,13,1,Narathiwat, Motorcycle
11043653,2564,46,1,Nakhon Si Thammarat, Motorcycle
11043056,2564,25,1,Krabi, Motorcycle
11042961,2564,37,1,Phuket, Motorcycle
11042349,2564,26,1,Surat Thani, Motorcycle
11042357,2564,37,1,Surat Thani, Motorcycle
11043493,2564,33,1,Chumphon, Motorcycle
11042352,2564,30,1,Songkhla, Motorcycle
11042462,2564,45,1,Songkhla, Motorcycle
11043017,2564,26,1,Trang, Motorcycle
11042609,2564,53,1,Trang, Motorcycle
11043023,2564,37,1,Phuket, Motorcycle
